Tahun.Akademik,Tanggal.Daftar,Program.Studi,Jumlah.Mhs,Jumlah.Grade.A,Jumlah.Grade.B,Jumlah.Grade.C,Jumlah.Grade.D,Kode.Sekolah,Nama.Sekolah,Nama.Kota,,,,,,
2015/2016,27-06-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211811,SMK YP PARBINA NUSANTARA 3 (STM),PEMATANG SIANTAR,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10210705,SMA S DR.WAHIDIN S.HUSODO,MEDAN,,,,,,
2015/2016,27-07-2015,AKUNTANSI (S-1),1,0,1,0,0,10210705,SMA S DR.WAHIDIN S.HUSODO,MEDAN,,,,,,
2015/2016,27-07-2015,MANAJEMEN (S-1),2,0,2,0,0,10210702,SMA S BUDDHIS BODHICITTA,MEDAN,,,,,,
2015/2016,27-07-2015,AKUNTANSI (S-1),1,0,0,1,0,10210759,SMA S LAKSAMANA MARTADINATA,MEDAN,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210836,SMA S SUTOMO 2,MEDAN,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10100115,SMKS INDONESIA MEMBANGUN TARUNA,MEDAN,,,,,,
2015/2016,27-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10107803,SMAS PLUS MUHAMMADDIYAH SUBULUSSALAM,ACEH SINGKIL,,,,,,
2015/2016,27-07-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10205386,SMAN 1 PANAI TENGAH,LABUHAN BATU,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10201992,SMAN 2 KABANJAHE,KARO,,,,,,
2015/2016,27-07-2015,MANAJEMEN (S-1),1,0,1,0,0,10205374,SMA PANGLIMA POLEM R. PRAPAT,LABUHAN BATU,,,,,,
2015/2016,27-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,27-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,27-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,27-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10205384,SMAN 1 RANTAU UTARA,LABUHAN BATU,,,,,,
2015/2016,27-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10201316,SMAN 1 BABALAN,LANGKAT,,,,,,
2015/2016,27-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10100204,SMAN 6 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2015/2016,27-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10211279,SMK (SMEA) S METHODIST 8,MEDAN,,,,,,
2015/2016,27-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211070,SMK (STM) S BINA MEDIA,MEDAN,,,,,,
2015/2016,27-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210818,SMA S AL ULUM,MEDAN,,,,,,
2015/2016,27-08-2015,AKUNTANSI (S-1),1,0,1,0,0,10210714,SMA S HANG KESTURI,MEDAN,,,,,,
2015/2016,27-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10212028,MAN TANJUNG BALAI,TANJUNG BALAI,,,,,,
2015/2016,27-08-2015,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,27-08-2015,SISTEM INFORMASI (S-1),1,1,0,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,27-08-2015,MANAJEMEN (S-1),1,0,0,0,1,20533612,SMA KRISTEN PETRA,KOTA MALANG,,,,,,
2015/2016,28-05-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10100200,SMKS YPPI PERAWANG,SIAK,,,,,,
2015/2016,28-05-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10105619,SMAN 1 LHOKSEUMAWE,LHOKSEUMAWE,,,,,,
2015/2016,28-05-2015,MANAJEMEN (S-1),1,0,0,0,1,10000001,SMA F. TANDEAN,TEBING TINGGI,,,,,,
2015/2016,28-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000006,SMAN 1 KEJURUAN MUDA,ACEH TAMIANG,,,,,,
2015/2016,28-07-2015,AKUNTANSI (S-1),1,0,1,0,0,10000005,SMA METHODIST 2 KISARAN,ASAHAN,,,,,,
2015/2016,28-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10204064,SMAN 1 KISARAN,ASAHAN,,,,,,
2015/2016,28-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210836,SMA S SUTOMO 2,MEDAN,,,,,,
2015/2016,28-07-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210858,SMAN 5 MEDAN,MEDAN,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10210866,SMA S YP MEDAN PUTRI,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10211074,SMKN 10 MEDAN,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210971,SMAN 19 MEDAN,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),2,0,0,0,2,10210898,SMA S LETJEND. S. PARMAN,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210720,SMA S BUDI MURNI 1,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10210733,SMA S KATOLIK BUDI MURNI 2,MEDAN,,,,,,
2015/2016,28-08-2015,AKUNTANSI (S-1),1,0,0,0,1,10210747,SMA S HARAPAN MANDIRI,MEDAN,,,,,,
2015/2016,28-08-2015,MANAJEMEN (S-1),1,0,0,0,1,10204061,SMAN 1 MERANTI,ASAHAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10202659,SMA ASISI,SIMALUNGUN,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10107156,SMAN 5 KEJURUAN MUDA,ACEH TAMIANG,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10100162,MAS TARBIYAH ISLAMIYAH,LANGKAT,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10000110,SMKN 1 GALANG,DELI SERDANG,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10212249,SMK N 1 PADANGSIDIMPUAN,PADANG SIDEMPUAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,28-08-2015,AKUNTANSI (S-1),1,0,0,0,1,10258233,SMK S BNKP TELUK DALAM,NIAS SELATAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10220209,SMA DHARMA BAKTI SIBORONGBORONG,TAPANULI UTARA,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10220292,SMA ST. MARIA TARUTUNG,TAPANULI UTARA,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10220297,SMAN 2 TARUTUNG,TAPANULI UTARA,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10100118,SMKN 1 PERGETTENG GETTENG SENGKUT,PAKPAK BHARAT,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,60403535,SMK S TRITECH INFORMATIKA,MEDAN,,,,,,
2015/2016,28-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10702408,SMAN 8,BENGKULU,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10405221,SMAN 2 BANGKO,ROKAN HILIR,,,,,,
2015/2016,28-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10307439,SMKN 03 PARIAMAN,PARIAMAN,,,,,,
2015/2016,29-05-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,29-05-2015,TEKNIK INFORMATIKA (S-1),2,0,2,0,0,10211685,SMA METHODIST PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2015/2016,29-05-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10100117,SMK S PEMDA RANTAU PARAPAT,LABUHAN BATU,,,,,,
2015/2016,29-05-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210714,SMA S HANG KESTURI,MEDAN,,,,,,
2015/2016,29-05-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10210829,SMA S WR SUPRATMAN 1,MEDAN,,,,,,
2015/2016,29-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,29-05-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210769,SMK S CIPTA KARYA,MEDAN,,,,,,
2015/2016,29-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10644163,SMAS ANUGERAH HARAPAN BANGSA,MEDAN,,,,,,
2015/2016,29-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10205374,SMA PANGLIMA POLEM R. PRAPAT,LABUHAN BATU,,,,,,
2015/2016,29-05-2015,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,29-06-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210747,SMA S HARAPAN MANDIRI,MEDAN,,,,,,
2015/2016,29-06-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,29-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210723,SMA S BUDI UTOMO,MEDAN,,,,,,
2015/2016,29-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210723,SMA S BUDI UTOMO,MEDAN,,,,,,
2015/2016,29-07-2015,MANAJEMEN (S-1),1,0,1,0,0,10211094,SMK (STM) S MULTI KARYA MEDAN,MEDAN,,,,,,
2015/2016,29-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10000103,SMK DHARMA PATRA P. BERANDAN,LANGKAT,,,,,,
2015/2016,29-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10100150,SMAS PRIME ONE SCHOOL,MEDAN,,,,,,
2015/2016,29-07-2015,AKUNTANSI (S-1),1,1,0,0,0,10000001,SMA F. TANDEAN,TEBING TINGGI,,,,,,
2015/2016,29-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10203006,SMA N 3 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2015/2016,29-07-2015,AKUNTANSI (S-1),1,0,1,0,0,10205374,SMA PANGLIMA POLEM R. PRAPAT,LABUHAN BATU,,,,,,
2015/2016,29-07-2015,AKUNTANSI (S-1),1,0,1,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,29-08-2015,AKUNTANSI (S-1),2,0,0,2,0,10000003,SMA BUDDHIST BODDHICITTA,MEDAN,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10000009,SMA METHODIST 2 RANTAU PRAPAT,LABUHAN BATU,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000050,SMAN 1 AIR PUTIH,ASAHAN,,,,,,
2015/2016,29-08-2015,AKUNTANSI (S-1),1,0,1,0,0,10100152,SMKN 2 PADANG SIDEMPUAN,PADANG SIDEMPUAN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10000112,SMA S METHODIST 12,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10201985,SMAN 1 KABANJAHE,KARO,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,0,0,1,10202790,SMAN 1 SILIMAKUTA,SIMALUNGUN,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,0,0,1,10203537,SMAN 1 SIDIKALANG,DAIRI,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),2,0,2,0,0,10211224,SMK (SMEA) S IMMANUEL MEDAN,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211279,SMK (SMEA) S METHODIST 8,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210868,SMA S YPK MEDAN,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210862,SMAN 9 MEDAN,MEDAN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210714,SMA S HANG KESTURI,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210750,SMA S HUSNI THAMRIN,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210829,SMA S WR SUPRATMAN 1,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210829,SMA S WR SUPRATMAN 1,MEDAN,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,0,0,1,10210797,SMA S AN-NIZAM,MEDAN,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10211587,SMAN 3 TEBING TINGGI,TEBING TINGGI,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10220296,SMAN 2 SIBORONGBORONG,TAPANULI UTARA,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10257746,SMAN 1 DOLOK MERAWAN,SERDANG BEDAGAI,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10212770,SMK KRISTEN BNKP GUNUNG SITOLI,NIAS,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10214180,SMAS RAKYAT P. BATU,DELI SERDANG,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000111,SMAS PLUS SHAFIYYATUL AMALIYYAH,MEDAN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10202765,SMAN 1 DOLOK BATUNANGGAR,SIMALUNGUN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10210858,SMAN 5 MEDAN,MEDAN,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10212417,SMA TAMAN SISWA,PEMATANG SIANTAR,,,,,,
2015/2016,29-08-2015,MANAJEMEN (S-1),1,0,0,1,0,20603160,SMA BETHEL KOSAMBI,TANGERANG,,,,,,
2015/2016,29-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,60403548,SMK N 1 MEREK,SIMALUNGUN,,,,,,
2015/2016,29-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10259159,SMK YAPIM,MEDAN,,,,,,
2015/2016,30-05-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,30-05-2015,SISTEM INFORMASI (S-1),2,0,2,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,30-05-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,30-05-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211711,SMA SULTAN AGUNG,PEMATANG SIANTAR,,,,,,
2015/2016,30-05-2015,MANAJEMEN (S-1),2,0,2,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),2,0,2,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10210829,SMA S WR SUPRATMAN 1,MEDAN,,,,,,
2015/2016,30-05-2015,MANAJEMEN (S-1),1,0,0,1,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,30-05-2015,MANAJEMEN (S-1),1,0,0,0,1,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,1,0,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,30-05-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210723,SMA S BUDI UTOMO,MEDAN,,,,,,
2015/2016,30-05-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210723,SMA S BUDI UTOMO,MEDAN,,,,,,
2015/2016,30-05-2015,MANAJEMEN (S-1),1,0,1,0,0,10204227,SMA DIPONEGORO KISARAN,ASAHAN,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,0,0,1,10201340,SMAN 1 PANGKALAN SUSU,LANGKAT,,,,,,
2015/2016,30-05-2015,AKUNTANSI (S-1),1,0,0,0,1,10000053,SMK/SMA METHODIST TANJUNG MORAWA,DELI SERDANG,,,,,,
2015/2016,30-05-2015,SISTEM INFORMASI (S-1),3,0,3,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2015/2016,30-05-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210939,SMA S SANTO THOMAS 2 MEDAN,MEDAN,,,,,,
2015/2016,30-05-2015,MANAJEMEN (S-1),1,0,0,1,0,10214127,SMA METHODIST LUBUK PAKAM,DELI SERDANG,,,,,,
2015/2016,30-06-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10107158,SMKN 1 KARANG BARU,ACEH TAMIANG,,,,,,
2015/2016,30-06-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210861,SMAN 8 MEDAN,MEDAN,,,,,,
2015/2016,30-06-2015,AKUNTANSI (S-1),1,0,0,1,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,30-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10100151,SMA S LENTERA HARAPAN,MEDAN,,,,,,
2015/2016,30-07-2015,AKUNTANSI (S-1),2,0,0,2,0,10000047,SMA S METHODIST 3,MEDAN,,,,,,
2015/2016,30-07-2015,AKUNTANSI (S-1),1,0,0,0,1,10201987,SMAN 1 MUNTE,KARO,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10205380,SMAN 2 RANTAU UTARA,LABUHAN BATU,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10205391,SMAN 1 KUALUH SELATAN,LABUHAN BATU,,,,,,
2015/2016,30-07-2015,TEKNIK INFORMATIKA (S-1),3,0,3,0,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,30-07-2015,MANAJEMEN (S-1),1,0,0,1,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,30-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210844,SMA S SUPRIYADI,MEDAN,,,,,,
2015/2016,30-07-2015,AKUNTANSI (S-1),1,0,1,0,0,10211254,SMK (SMEA) S BUDI SATRYA,MEDAN,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10211534,SMA IR.H.DJUANDA,TEBING TINGGI,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10257743,SMAN 1 PANTAI CERMIN,SERDANG BEDAGAI,,,,,,
2015/2016,30-07-2015,MANAJEMEN (S-1),1,0,0,0,1,10257743,SMAN 1 PANTAI CERMIN,SERDANG BEDAGAI,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,30-07-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10402070,SMAN 1 TEMBILAHAN HULU,INDRAGIRI HILIR,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,31-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210836,SMA S SUTOMO 2,MEDAN,,,,,,
2015/2016,31-07-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210836,SMA S SUTOMO 2,MEDAN,,,,,,
2015/2016,31-07-2015,MANAJEMEN (S-1),1,0,0,1,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2015/2016,31-07-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10210759,SMA S LAKSAMANA MARTADINATA,MEDAN,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10208457,SMA BINTANG TIMUR BALIGE,TOBA SAMOSIR,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10202773,SMAN 1 SIANTAR,SIMALUNGUN,,,,,,
2015/2016,31-07-2015,MANAJEMEN (S-1),1,0,0,0,1,10204075,SMKN 1 KISARAN,ASAHAN,,,,,,
2015/2016,31-07-2015,MANAJEMEN (S-1),1,0,0,1,0,10000003,SMA BUDDHIST BODDHICITTA,MEDAN,,,,,,
2015/2016,31-07-2015,MANAJEMEN (S-1),1,0,1,0,0,10205374,SMA PANGLIMA POLEM R. PRAPAT,LABUHAN BATU,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,31-07-2015,AKUNTANSI (S-1),1,1,0,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2015/2016,31-07-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10211708,SMA TELADAN PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2015/2016,31-07-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10403984,SMKN 5 PEKANBARU,PEKAN BARU,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10100158,SMKS IRA,MEDAN,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10000113,SMKN 1 DOLOK MASIHUL,SERDANG BEDAGAI,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10000114,SMKN 1 TAMBUSAI UTARA,ROKAN HULU,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10203551,SMAN 1 SUMBUL,DAIRI,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10203524,SMAN 1 PARBULUAN,DAIRI,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10201987,SMAN 1 MUNTE,KARO,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,0,1,0,10205393,SMAN 1 KUALUH HULU,LABUHAN BATU,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10206117,SMKN 1 SIATAS BARITA,TAPANULI UTARA,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,0,1,0,10206580,SMAN 1 MATAULI PANDAN,TAPANULI TENGAH,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210757,SMA S JOSUA,MEDAN,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210766,SMKN 9 MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210714,SMA S HANG KESTURI,MEDAN,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210710,SMA S FREE METHODIST,MEDAN,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10209421,SMA R.A KARTINI,SERDANG BEDAGAI,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210851,SMAN 17 MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210857,SMAN 4 MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10210856,SMAN 3 MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,0,0,1,10211283,SMK (SMEA) S MUHAMMADIYAH 6 MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211389,SMAN 5 BINJAI,BINJAI,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,0,0,1,10211680,SMA KRISTEN KALAM KUDUS,PEMATANG SIANTAR,,,,,,
2015/2016,31-08-2015,AKUNTANSI (S-1),1,0,0,0,1,10211680,SMA KRISTEN KALAM KUDUS,PEMATANG SIANTAR,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10212098,SMA KATOLIK SBG,SIBOLGA,,,,,,
2015/2016,31-08-2015,SISTEM INFORMASI (S-1),1,0,1,0,0,10212723,SMKN 1 BALIGE,TOBA SAMOSIR,,,,,,
2015/2016,31-08-2015,MANAJEMEN (S-1),1,0,1,0,0,10000115,SMK S YPK MEDAN,MEDAN,,,,,,
2015/2016,31-08-2015,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10208121,SMAN 1 SIABU,MANDAILING NATAL,,,,,,
